"variable_name","module","label","type","format","n_datasets","year_range","min_year","max_year","regions","has_ontario","has_national","file_types","has_share","has_linked","has_pumf","in_main_files","sample_datasets"
"SDC_010L","SDC_","Ethnic / cultural origin - Polish","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_010M","SDC_","Ethnic / cultural origin - Portuguese","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_010N","SDC_","Ethnic / cultural origin - South Asian","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_010O","SDC_","Ethnic / cultural origin - Norwegian","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_010P","SDC_","Ethnic / cultural origin - Welsh","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_010Q","SDC_","Ethnic / cultural origin - Swedish","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_010R","SDC_","Ethnic / cultural origin - First Nations","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_010S","SDC_","Ethnic / cultural origin - Métis","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_010T","SDC_","Ethnic / cultural origin - Inuit","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_010U","SDC_","Ethnic / cultural origin - other","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_015","SDC_","Aboriginal identity - First nations / Métis / Inuk (Inuit)","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_016A","SDC_","Aboriginal - First nations","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_016B","SDC_","Aboriginal - Métis","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_016C","SDC_","Aboriginal - Inuk (Inuit)","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020A","SDC_","Belonging racial / cultural groups - White","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020B","SDC_","Belonging racial / cultural groups - South Asian","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020C","SDC_","Belonging racial / cultural groups - Chinese","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020D","SDC_","Belonging racial / cultural groups - Black","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020E","SDC_","Belonging racial / cultural groups - Filipino","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020F","SDC_","Belonging racial / cultural groups - Latin American","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020G","SDC_","Belonging racial / cultural groups - Arab","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020H","SDC_","Belonging racial / cultural groups - Southeast Asian","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020I","SDC_","Belonging racial / cultural groups -  West Asian","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020J","SDC_","Belonging racial / cultural groups - Korean","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020K","SDC_","Belonging racial / cultural groups - Japanese","Num8","CCHS2021_ONT_SHARE_YESN01F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_020L","SDC_","Belonging racial / cultural groups - other","Num8","CCHS2018_ONT_SHARE_YESN01F",8,"2015-2018",2015,2018,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_025","SDC_","Knowledge of official languages","Num8","CCHS2021_ONT_SHARE_HC0900F",12,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_027","SDC_","Canadian military service","Num8","CCHS2021_ONT_SHARE_YESN01F",4,"2019-2021",2019,2021,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2019_ONT_SHARE; CCHS201920_ONT_SHARE; CCHS2020_ONT_SHARE"
"SDC_035","SDC_","Considers self heterosexual / homosexual / bisexual","Num8","CCHS2018_ONT_SHARE_A00299F",8,"2015-2018",2015,2018,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"SDC_037","SDC_","Sexual orientation","Num8","CCHS2021_ONT_SHARE_A00461F",4,"2019-2021",2019,2021,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2019_ONT_SHARE; CCHS201920_ONT_SHARE; CCHS2020_ONT_SHARE"
"SDC_1","SDC_","Country of birth","Num8","CCHS_SDC_1FM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_2","SDC_","Canadian citizen by birth","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_3","SDC_","Year of immigration to Canada","Num8","CCHS2014_ONT_SHARE_SDYEARFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_41","SDC_","Aboriginal - First nat, Métis, Inuit","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_42A","SDC_","Aboriginal - First nation","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_42B","SDC_","Aboriginal - Métis","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_42C","SDC_","Aboriginal - Inuk/Inuit","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43A","SDC_","Cult./racial origin - White","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43B","SDC_","Cult./racial origin - Chinese","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43C","SDC_","Cult./racial origin - South Asian","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43D","SDC_","Cult./racial origin - Black","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43E","SDC_","Cult./racial origin - Filipino","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43F","SDC_","Cult./racial origin - Latin American","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43G","SDC_","Cult./racial origin - South East Asian","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43H","SDC_","Cult./racial origin - Arab","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43I","SDC_","Cult./racial origin - West Asian","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43J","SDC_","Cult./racial origin - Japanese","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43K","SDC_","Cult./racial origin - Korean","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_43M","SDC_","Cult./racial origin - other","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4A","SDC_","Ethnic origin - Canadian","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4B","SDC_","Ethnic origin - French","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4C","SDC_","Ethnic origin - English","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4D","SDC_","Ethnic origin - German","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4E","SDC_","Ethnic origin - Scottish","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4F","SDC_","Ethnic origin - Irish","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4G","SDC_","Ethnic origin - Italian","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4H","SDC_","Ethnic origin - Ukrainian","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4I","SDC_","Ethnic origin - Dutch (Netherlands)","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4J","SDC_","Ethnic origin - Chinese","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4K","SDC_","Ethnic origin - Jewish","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4L","SDC_","Ethnic origin - Polish","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4M","SDC_","Ethnic origin - Portuguese","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4N","SDC_","Ethnic origin - South Asian","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4P","SDC_","Ethnic origin - North American Indian","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4Q","SDC_","Ethnic origin - Métis","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4R","SDC_","Ethnic origin - Inuit","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4S","SDC_","Ethnic origin - other","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4T","SDC_","Ethnic origin - Norwegian","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4U","SDC_","Ethnic origin - Welsh","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_4V","SDC_","Ethnic origin - Swedish","Num8","CCHS2014_ONT_SHARE_YESNOFM",24,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5A","SDC_","Can converse - English","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AA","SDC_","Language spoken often - home - English","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AB","SDC_","Language spoken often - home - French","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AC","SDC_","Language spoken often - home - Arabic","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AD","SDC_","Language spoken often - home - Chinese","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AE","SDC_","Language spoken often - home - Cree","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AF","SDC_","Language spoken often - home - German","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AG","SDC_","Language spoken often - home - Greek","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AH","SDC_","Language spoken often - home - Hungarian","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AI","SDC_","Language spoken often - home - Italian","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AJ","SDC_","Language spoken often - home - Korean","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AK","SDC_","Language spoken often - home - Persian","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AL","SDC_","Language spoken often - home - Polish","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
"SDC_5AM","SDC_","Lang. spoken often - home - Portuguese","Num8","CCHS_YESNOFM",14,"2007-2010",2007,2010,"Ontario",TRUE,FALSE,"Share, Linked",TRUE,TRUE,FALSE,TRUE,"CCHS2007_ONT_SHARE; CCHS200708_ONT_LINK; CCHS200708_ONT_LINK_PB"
